ANIO;MES;DIA;HORA;PESPANIA;PPORTUGAL;
2009;09;08;4;2.885;2.885;
2009;09;08;5;2.885;2.885;
2009;09;08;6;2.885;2.885;
2009;09;08;7;3.306;3.306;
2009;09;08;8;3.5;3.5;
2009;09;08;9;3.705;3.705;
2009;09;08;10;4.05;4.05;
2009;09;08;11;4.001;4.001;
2009;09;08;12;4.207;4.207;
2009;09;08;13;4.351;4.351;
2009;09;08;14;4.075;4.075;
2009;09;08;15;3.877;3.877;
2009;09;08;16;3.966;3.966;
2009;09;08;17;4.001;4.001;
2009;09;08;18;4.075;4.075;
2009;09;08;19;3.882;3.882;
2009;09;08;20;3.8;3.8;
2009;09;08;21;3.966;3.966;
2009;09;08;22;4.307;4.307;
2009;09;08;23;3.705;3.705;
2009;09;08;24;3.519;3.519;
2009;09;09;1;3.369;3.251;
2009;09;09;2;3.005;3.005;
2009;09;09;3;2.837;2.837;
2009;09;09;4;2.751;2.751;
2009;09;09;5;2.597;2.597;
2009;09;09;6;2.751;2.751;
2009;09;09;7;3.222;3.222;
2009;09;09;8;3.508;3.508;
2009;09;09;9;3.756;3.756;
2009;09;09;10;4.075;4.075;
2009;09;09;11;3.966;3.966;
2009;09;09;12;4.2;4.2;
2009;09;09;13;4.3;4.3;
2009;09;09;14;4.075;4.075;
2009;09;09;15;3.696;3.696;
2009;09;09;16;3.87;3.87;
2009;09;09;17;3.907;3.907;
2009;09;09;18;4;4;
2009;09;09;19;3.732;3.732;
2009;09;09;20;3.68;3.68;
2009;09;09;21;3.932;3.932;
2009;09;09;22;4.162;4.162;
2009;09;09;23;3.703;3.703;
2009;09;09;24;3.49;3.49;
2009;09;10;1;3.35;3.222;
2009;09;10;2;3.1;2.837;
2009;09;10;3;2.751;2.751;
2009;09;10;4;2.751;2.751;
2009;09;10;5;2.597;2.597;
2009;09;10;6;2.632;2.632;
2009;09;10;7;3.33;3.33;
2009;09;10;8;3.695;3.695;
2009;09;10;9;3.75;3.75;
2009;09;10;10;3.906;3.906;
2009;09;10;11;4.149;4.149;
2009;09;10;12;4.461;4.461;
2009;09;10;13;4.57;4.57;
2009;09;10;14;4.441;4.441;
2009;09;10;15;3.815;3.815;
2009;09;10;16;4.261;4.261;
2009;09;10;17;4.238;4.238;
2009;09;10;18;4.261;4.261;
2009;09;10;19;3.907;3.907;
2009;09;10;20;3.796;3.796;
2009;09;10;21;4.149;4.149;
2009;09;10;22;4.238;4.238;
2009;09;10;23;3.545;3.545;
2009;09;10;24;3.465;3.465;
2009;09;11;1;3.398;3.15;
2009;09;11;2;3.15;2.8;
2009;09;11;3;2.666;2.551;
2009;09;11;4;2.597;2.597;
2009;09;11;5;2.551;2.551;
2009;09;11;6;2.696;2.696;
2009;09;11;7;3.29;3.29;
2009;09;11;8;3.601;3.601;
2009;09;11;9;3.607;3.607;
2009;09;11;10;3.795;3.795;
2009;09;11;11;4;4;
2009;09;11;12;4.302;4.302;
2009;09;11;13;4.301;4.301;
2009;09;11;14;4.15;4.15;
2009;09;11;15;3.55;3.55;
2009;09;11;16;3.566;3.566;
2009;09;11;17;3.566;3.566;
2009;09;11;18;3.65;3.65;
2009;09;11;19;3.545;3.545;
2009;09;11;20;3.55;3.55;
2009;09;11;21;4;4;
2009;09;11;22;3.914;3.914;
2009;09;11;23;3.545;3.545;
2009;09;11;24;3.555;3.555;
2009;09;12;1;3.7;3.7;
2009;09;12;2;3.566;3.566;
2009;09;12;3;3.237;3.237;
2009;09;12;4;3.139;3.139;
2009;09;12;5;3.111;3.111;
2009;09;12;6;3.139;3.139;
2009;09;12;7;3.187;3.187;
2009;09;12;8;3.385;3.385;
2009;09;12;9;3.381;3.381;
2009;09;12;10;3.644;3.644;
2009;09;12;11;3.876;3.876;
2009;09;12;12;4.076;4.076;
2009;09;12;13;3.999;3.999;
2009;09;12;14;4.093;4.093;
2009;09;12;15;3.695;3.695;
2009;09;12;16;3.653;3.653;
2009;09;12;17;3.54;3.54;
2009;09;12;18;3.601;3.601;
2009;09;12;19;3.51;3.51;
2009;09;12;20;3.652;3.652;
2009;09;12;21;4.461;4.461;
2009;09;12;22;4.63;5.101;
2009;09;12;23;3.9;3.9;
2009;09;12;24;3.695;3.695;
2009;09;13;1;4.261;4.261;
2009;09;13;2;3.656;3.656;
2009;09;13;3;3.389;3.362;
2009;09;13;4;3.385;3.305;
2009;09;13;5;3.38;3.221;
2009;09;13;6;3.372;3.216;
2009;09;13;7;3.384;3.139;
2009;09;13;8;3.38;3.111;
2009;09;13;9;3.38;2.885;
2009;09;13;10;3.407;3.25;
2009;09;13;11;3.665;3.665;
2009;09;13;12;3.828;3.828;
2009;09;13;13;3.8;3.8;
2009;09;13;14;3.7;3.7;
2009;09;13;15;3.6;3.6;
2009;09;13;16;3.471;3.311;
2009;09;13;17;3.465;3.139;
2009;09;13;18;3.449;3.14;
2009;09;13;19;3.644;3.186;
2009;09;13;20;3.566;3.4;
2009;09;13;21;4.345;4.345;
2009;09;13;22;5.501;5.501;
2009;09;13;23;4.801;4.801;
2009;09;13;24;4.295;4.295;
2009;09;14;1;4.301;3.4;
2009;09;14;2;3.378;2.877;
2009;09;14;3;3.2;2.601;
2009;09;14;4;2.697;2.601;
2009;09;14;5;2.587;2.497;
2009;09;14;6;2.596;2.596;
2009;09;14;7;3.566;3.566;
2009;09;14;8;3.9;3.9;
2009;09;14;9;4.382;4.382;
2009;09;14;10;4.15;4.15;
2009;09;14;11;4.105;4.105;
2009;09;14;12;4.301;4.261;
2009;09;14;13;4.425;4.23;
2009;09;14;14;4.301;4.04;
2009;09;14;15;4.35;3.6;
2009;09;14;16;4.5;3.67;
2009;09;14;17;4.461;3.683;
2009;09;14;18;4.301;3.871;
2009;09;14;19;3.815;3.65;
2009;09;14;20;3.695;3.613;
2009;09;14;21;4.04;4.04;
2009;09;14;22;4.433;4.189;
2009;09;14;23;3.914;3.683;
2009;09;14;24;3.813;3.42;
2009;09;15;1;3.695;2.951;
2009;09;15;2;3.449;2.45;
2009;09;15;3;3.384;1.7;
2009;09;15;4;2.697;2.282;
2009;09;15;5;2.494;1.6;
2009;09;15;6;2.301;2.301;
2009;09;15;7;3.395;3.395;
2009;09;15;8;3.679;3.679;
2009;09;15;9;3.934;4.437;
2009;09;15;10;3.75;3.75;
2009;09;15;11;3.9;3.9;
2009;09;15;12;3.9;3.9;
2009;09;15;13;4.105;4.105;
2009;09;15;14;4.105;4.105;
2009;09;15;15;3.679;3.679;
2009;09;15;16;3.871;3.871;
2009;09;15;17;4.105;4.105;
2009;09;15;18;4.217;4.217;
2009;09;15;19;3.871;3.871;
2009;09;15;20;3.871;3.871;
2009;09;15;21;4.441;4.441;
2009;09;15;22;4.461;4.461;
2009;09;15;23;3.871;3.871;
2009;09;15;24;3.7;3.7;
2009;09;16;1;3.41;3.41;
2009;09;16;2;3.111;3.111;
2009;09;16;3;2.8;2.8;
2009;09;16;4;2.769;2.769;
2009;09;16;5;2.601;2.601;
2009;09;16;6;2.877;2.877;
2009;09;16;7;3.471;3.471;
2009;09;16;8;3.835;3.835;
2009;09;16;9;3.87;3.87;
2009;09;16;10;4.065;4.065;
2009;09;16;11;4.318;4.318;
2009;09;16;12;4.478;4.478;
2009;09;16;13;4.501;4.501;
2009;09;16;14;4.408;4.408;
2009;09;16;15;3.807;3.807;
2009;09;16;16;3.91;3.91;
2009;09;16;17;3.979;3.979;
2009;09;16;18;4.107;4.107;
2009;09;16;19;3.835;3.835;
2009;09;16;20;3.75;3.84;
2009;09;16;21;3.87;4.668;
2009;09;16;22;4.57;4.672;
2009;09;16;23;3.879;3.879;
2009;09;16;24;3.75;3.75;
2009;09;17;1;3.41;3.41;
2009;09;17;2;3.106;3.106;
2009;09;17;3;2.901;2.901;
2009;09;17;4;2.877;2.877;
2009;09;17;5;2.748;2.748;
2009;09;17;6;2.837;2.837;
2009;09;17;7;3.508;3.508;
2009;09;17;8;3.87;4;
2009;09;17;9;4;4;
2009;09;17;10;4.182;4.182;
2009;09;17;11;4.407;4.407;
2009;09;17;12;4.532;4.532;
2009;09;17;13;4.495;4.495;
2009;09;17;14;4.302;4.302;
2009;09;17;15;3.796;3.796;
2009;09;17;16;3.9;3.9;
2009;09;17;17;3.979;3.979;
2009;09;17;18;4.065;4.065;
2009;09;17;19;3.875;3.875;
2009;09;17;20;3.875;3.875;
2009;09;17;21;4.461;4.461;
2009;09;17;22;4.461;4.461;
2009;09;17;23;3.851;3.851;
2009;09;17;24;3.695;3.695;
2009;09;18;1;3.566;3.566;
2009;09;18;2;3.378;3.378;
2009;09;18;3;3.25;3.25;
2009;09;18;4;3.124;3.124;
2009;09;18;5;3.001;3.001;
2009;09;18;6;3;3;
2009;09;18;7;3.498;3.498;
2009;09;18;8;3.83;3.83;
2009;09;18;9;4.082;4.082;
2009;09;18;10;3.83;3.83;
2009;09;18;11;4.057;4.057;
2009;09;18;12;4.057;4.057;
2009;09;18;13;4;4;
2009;09;18;14;3.74;3.74;
2009;09;18;15;3.503;3.503;
2009;09;18;16;3.55;3.55;
2009;09;18;17;3.566;3.566;
2009;09;18;18;3.644;3.644;
2009;09;18;19;3.566;3.566;
2009;09;18;20;3.644;3.644;
2009;09;18;21;4.12;4.12;
2009;09;18;22;4.207;4.207;
2009;09;18;23;3.653;3.653;
2009;09;18;24;3.644;3.644;
2009;09;19;1;3.979;3.979;
2009;09;19;2;3.75;3.75;
2009;09;19;3;3.351;3.351;
2009;09;19;4;3.04;3.04;
2009;09;19;5;2.877;2.877;
2009;09;19;6;2.801;2.801;
2009;09;19;7;2.887;2.887;
2009;09;19;8;3.08;3.08;
2009;09;19;9;3.095;3.095;
2009;09;19;10;3.382;3.382;
2009;09;19;11;3.515;3.515;
2009;09;19;12;3.47;3.47;
2009;09;19;13;3.495;3.495;
2009;09;19;14;3.5;3.5;
2009;09;19;15;3.351;3.351;
2009;09;19;16;3.328;3.328;
2009;09;19;17;3.301;3.301;
2009;09;19;18;3.356;3.356;
2009;09;19;19;3.398;3.398;
2009;09;19;20;3.7;3.7;
2009;09;19;21;4.501;4.501;
2009;09;19;22;4.8;5.863;
2009;09;19;23;4.074;4.074;
2009;09;19;24;3.75;3.75;
2009;09;20;1;3.846;3.846;
2009;09;20;2;3.52;3.52;
2009;09;20;3;3.312;3.312;
2009;09;20;4;3.081;3.081;
2009;09;20;5;3;3;
2009;09;20;6;2.85;2.85;
2009;09;20;7;2.37;2.37;
2009;09;20;8;2.37;2.37;
2009;09;20;9;2.498;2.498;
2009;09;20;10;3.065;3.065;
2009;09;20;11;3.465;3.465;
2009;09;20;12;3.52;3.52;
2009;09;20;13;3.5;3.5;
2009;09;20;14;3.47;3.47;
2009;09;20;15;3.38;3.38;
2009;09;20;16;3.31;3.2;
2009;09;20;17;3.344;3.04;
2009;09;20;18;3.2;3.165;
2009;09;20;19;3.25;3.25;
2009;09;20;20;3.342;3.342;
2009;09;20;21;4.401;4.401;
2009;09;20;22;5.113;5.113;
2009;09;20;23;4.529;4.529;
2009;09;20;24;3.702;3.702;
2009;09;21;1;3.57;3.57;
2009;09;21;2;3.312;3.081;
2009;09;21;3;3.319;2.441;
2009;09;21;4;2.593;1.529;
2009;09;21;5;2.498;1.454;
2009;09;21;6;2.255;2;
2009;09;21;7;3.325;3.325;
2009;09;21;8;4.082;4.082;
2009;09;21;9;4.145;4.145;
2009;09;21;10;3.75;3.75;
2009;09;21;11;3.729;3.729;
2009;09;21;12;3.807;3.807;
2009;09;21;13;3.825;3.825;
2009;09;21;14;3.8;3.8;
2009;09;21;15;3.55;3.55;
2009;09;21;16;3.67;3.67;
2009;09;21;17;3.724;3.724;
2009;09;21;18;3.729;3.729;
2009;09;21;19;3.629;3.629;
2009;09;21;20;3.624;3.624;
2009;09;21;21;4.045;4.045;
2009;09;21;22;3.961;3.961;
2009;09;21;23;3.55;3.55;
2009;09;21;24;3.338;3.338;
2009;09;22;1;3.02;3.02;
2009;09;22;2;2.652;2.652;
2009;09;22;3;2.45;2.45;
2009;09;22;4;2.245;2;
2009;09;22;5;2.252;1.5;
2009;09;22;6;2.261;2.261;
2009;09;22;7;3.08;3.08;
2009;09;22;8;3.575;3.575;
2009;09;22;9;4.003;4.003;
2009;09;22;10;3.829;3.829;
2009;09;22;11;3.87;3.87;
2009;09;22;12;4.002;4.002;
2009;09;22;13;4.021;4.021;
2009;09;22;14;3.95;3.95;
2009;09;22;15;3.721;3.721;
2009;09;22;16;3.859;3.859;
2009;09;22;17;3.917;3.917;
2009;09;22;18;3.921;3.921;
2009;09;22;19;3.821;3.821;
2009;09;22;20;3.735;3.735;
2009;09;22;21;4.502;4.502;
2009;09;22;22;4.365;4.365;
2009;09;22;23;3.8;3.8;
2009;09;22;24;3.5;3.5;
2009;09;23;1;3.31;3.275;
2009;09;23;2;3.4;3.081;
2009;09;23;3;3;3;
2009;09;23;4;2.414;2.414;
2009;09;23;5;2.219;2.107;
2009;09;23;6;2.373;2.373;
2009;09;23;7;3.258;3.258;
2009;09;23;8;3.721;3.721;
2009;09;23;9;3.907;3.907;
2009;09;23;10;3.8;3.8;
2009;09;23;11;4.045;4.045;
2009;09;23;12;4.069;4.069;
2009;09;23;13;4.091;4.091;
2009;09;23;14;3.921;3.921;
2009;09;23;15;3.6;3.6;
2009;09;23;16;3.75;3.75;
2009;09;23;17;3.8;3.8;
2009;09;23;18;3.829;3.829;
2009;09;23;19;3.695;3.695;
2009;09;23;20;3.8;3.8;
2009;09;23;21;4.456;4.456;
2009;09;23;22;4.407;4.407;
2009;09;23;23;3.611;3.611;
2009;09;23;24;3.55;3.55;
2009;09;24;1;3.332;3.332;
2009;09;24;2;3.2;3.2;
2009;09;24;3;2.931;2.931;
2009;09;24;4;2.632;2.632;
2009;09;24;5;2.434;2.434;
2009;09;24;6;2.505;2.505;
2009;09;24;7;3.2;3.2;
2009;09;24;8;3.537;3.537;
2009;09;24;9;3.8;3.8;
2009;09;24;10;3.759;3.759;
2009;09;24;11;3.982;3.982;
2009;09;24;12;4.069;4.069;
2009;09;24;13;4.193;4.193;
2009;09;24;14;4.091;4.091;
2009;09;24;15;3.751;3.751;
2009;09;24;16;3.829;3.829;
2009;09;24;17;3.829;3.829;
2009;09;24;18;3.829;3.829;
2009;09;24;19;3.7;3.7;
2009;09;24;20;3.721;3.721;
2009;09;24;21;4.207;4.207;
2009;09;24;22;4.001;4.001;
2009;09;24;23;3.525;3.525;
2009;09;24;24;3.515;3.35;
2009;09;25;1;3.31;3.022;
2009;09;25;2;3.27;2.632;
2009;09;25;3;3.2;2.4;
2009;09;25;4;2.586;1.979;
2009;09;25;5;2.505;1.829;
2009;09;25;6;2.5;1.979;
2009;09;25;7;2.905;2.905;
2009;09;25;8;3.759;3.759;
2009;09;25;9;3.907;3.907;
2009;09;25;10;3.695;3.695;
2009;09;25;11;4.056;4.056;
2009;09;25;12;4;4;
2009;09;25;13;4.069;4.069;
2009;09;25;14;3.907;3.907;
2009;09;25;15;3.522;3.522;
2009;09;25;16;3.756;3.756;
2009;09;25;17;3.756;3.756;
2009;09;25;18;3.807;3.807;
2009;09;25;19;3.7;3.7;
2009;09;25;20;3.653;3.653;
2009;09;25;21;4.261;4.261;
2009;09;25;22;4;4;
2009;09;25;23;3.894;3.894;
2009;09;25;24;3.87;3.87;
2009;09;26;1;3.55;3.55;
2009;09;26;2;3.487;3.487;
2009;09;26;3;3.45;3.45;
2009;09;26;4;3.156;3.156;
2009;09;26;5;3.081;3.081;
2009;09;26;6;3.005;3.005;
2009;09;26;7;3.229;3.229;
2009;09;26;8;3.364;3.364;
2009;09;26;9;3.42;3.258;
2009;09;26;10;3.438;3.438;
2009;09;26;11;3.515;3.515;
2009;09;26;12;3.508;3.508;
2009;09;26;13;3.585;3.585;
2009;09;26;14;3.721;3.721;
2009;09;26;15;3.479;3.479;
2009;09;26;16;3.494;3.494;
2009;09;26;17;3.45;3.45;
2009;09;26;18;3.5;3.5;
2009;09;26;19;3.495;3.495;
2009;09;26;20;3.581;3.581;
2009;09;26;21;4.543;4.543;
2009;09;26;22;4.97;4.97;
2009;09;26;23;3.9;3.9;
2009;09;26;24;3.894;3.894;
2009;09;27;1;3.8;3.8;
2009;09;27;2;3.54;3.54;
2009;09;27;3;3.251;3.251;
2009;09;27;4;3.006;3.006;
2009;09;27;5;3.173;3.173;
2009;09;27;6;3.173;3.173;
2009;09;27;7;2.881;2.881;
2009;09;27;8;3.006;3.006;
2009;09;27;9;2.746;2.746;
2009;09;27;10;2.981;2.981;
2009;09;27;11;3.473;3.473;
2009;09;27;12;3.429;3.429;
2009;09;27;13;3.422;3.422;
2009;09;27;14;3.428;3.428;
2009;09;27;15;3.429;3.429;
2009;09;27;16;3.073;3.073;
2009;09;27;17;2.98;2.98;
2009;09;27;18;3.073;3.073;
2009;09;27;19;3.257;3.257;
2009;09;27;20;3.473;3.473;
2009;09;27;21;4.587;4.587;
2009;09;27;22;5.37;5.37;
2009;09;27;23;4.508;4.508;
2009;09;27;24;3.982;3.982;
2009;09;28;1;3.515;3.306;
2009;09;28;2;3.2;2.901;
2009;09;28;3;2.553;2.553;
2009;09;28;4;2.328;2.328;
2009;09;28;5;2.326;2;
2009;09;28;6;2.555;2.555;
2009;09;28;7;3.425;3.425;
2009;09;28;8;4.09;4.09;
2009;09;28;9;4.153;4.281;
2009;09;28;10;3.929;3.929;
2009;09;28;11;4.183;4.183;
2009;09;28;12;4.237;4.237;
2009;09;28;13;4.215;4.215;
2009;09;28;14;4.09;4.09;
2009;09;28;15;3.65;3.55;
2009;09;28;16;3.759;3.65;
2009;09;28;17;3.759;3.756;
2009;09;28;18;4.001;4.001;
2009;09;28;19;3.687;3.687;
2009;09;28;20;3.594;3.555;
2009;09;28;21;4.669;4.669;
2009;09;28;22;4.322;4.322;
2009;09;28;23;3.592;3.592;
2009;09;28;24;3.52;3.382;
2009;09;29;1;3.37;2.529;
2009;09;29;2;3.31;2.4;
2009;09;29;3;3.2;2.411;
2009;09;29;4;2.4;2.4;
2009;09;29;5;2.33;1.013;
2009;09;29;6;2.373;2.373;
2009;09;29;7;3.043;3.043;
2009;09;29;8;3.5;3.5;
2009;09;29;9;3.759;4.07;
2009;09;29;10;3.687;3.687;
2009;09;29;11;3.929;3.929;
2009;09;29;12;4.193;4.193;
2009;09;29;13;4.19;4.19;
2009;09;29;14;3.929;3.929;
2009;09;29;15;3.594;3.594;
2009;09;29;16;3.759;3.759;
2009;09;29;17;4.018;4.018;
2009;09;29;18;4.107;4.107;
2009;09;29;19;3.902;3.902;
2009;09;29;20;3.929;3.929;
2009;09;29;21;4.801;4.801;
2009;09;29;22;4.5;4.5;
2009;09;29;23;3.756;3.756;
2009;09;29;24;3.759;3.482;
2009;09;30;1;3.52;3.051;
2009;09;30;2;3.598;2.955;
2009;09;30;3;3.4;2.939;
2009;09;30;4;3.28;2.939;
2009;09;30;5;3.28;2.837;
2009;09;30;6;3.28;2.881;
2009;09;30;7;3.38;3.38;
2009;09;30;8;3.877;3.877;
2009;09;30;9;4;4;
2009;09;30;10;3.959;3.959;
2009;09;30;11;4.107;4.107;
2009;09;30;12;4.322;4.322;
2009;09;30;13;4.337;4.337;
2009;09;30;14;4.09;4.09;
2009;09;30;15;4;3.8;
2009;09;30;16;4.029;3.98;
2009;09;30;17;4.029;4.021;
2009;09;30;18;4.029;4.029;
2009;09;30;19;3.959;3.807;
2009;09;30;20;3.937;3.756;
2009;09;30;21;4.478;4.478;
2009;09;30;22;4.237;4.237;
2009;09;30;23;3.831;3.6;
2009;09;30;24;3.959;3.43;
2009;10;01;1;3.908;3.532;
2009;10;01;2;3.87;3.459;
2009;10;01;3;3.42;3.393;
2009;10;01;4;3.415;3.24;
2009;10;01;5;3.395;2.947;
2009;10;01;6;3.31;3.05;
2009;10;01;7;3.457;3.457;
2009;10;01;8;3.8;3.8;
2009;10;01;9;3.999;3.999;
2009;10;01;10;3.98;3.98;
2009;10;01;11;4.025;4.025;
2009;10;01;12;4.261;4.261;
2009;10;01;13;4.48;4.48;
2009;10;01;14;4.229;4.229;
2009;10;01;15;3.988;3.98;
2009;10;01;16;4.025;3.85;
2009;10;01;17;4;3.841;
2009;10;01;18;3.985;3.98;
2009;10;01;19;3.992;3.901;
2009;10;01;20;3.841;3.841;
2009;10;01;21;3.985;3.985;
2009;10;01;22;3.85;3.85;
2009;10;01;23;3.885;3.885;
2009;10;01;24;3.84;3.84;
2009;10;02;1;3.5;3.393;
2009;10;02;2;3.181;3.181;
2009;10;02;3;3.001;3.001;
2009;10;02;4;2.881;2.881;
2009;10;02;5;2.807;2.807;
2009;10;02;6;2.881;2.881;
2009;10;02;7;3.35;3.35;
2009;10;02;8;3.9;3.9;
2009;10;02;9;3.989;3.989;
2009;10;02;10;3.7;3.7;
2009;10;02;11;3.973;3.973;
2009;10;02;12;4.05;4.05;
2009;10;02;13;4.093;4.093;
2009;10;02;14;4.013;4.013;
2009;10;02;15;3.908;3.6;
2009;10;02;16;3.992;3.585;
2009;10;02;17;3.992;3.6;
2009;10;02;18;3.891;3.891;
2009;10;02;19;3.694;3.694;
2009;10;02;20;3.694;3.694;
2009;10;02;21;4.002;4.002;
2009;10;02;22;3.9;3.9;
2009;10;02;23;3.649;3.649;
2009;10;02;24;3.989;3.989;
2009;10;03;1;4;4;
2009;10;03;2;3.893;3.893;
2009;10;03;3;3.63;3.63;
2009;10;03;4;3.44;3.44;
2009;10;03;5;3.35;3.35;
2009;10;03;6;3.42;3.42;
2009;10;03;7;3.407;3.407;
2009;10;03;8;3.507;3.507;
2009;10;03;9;3.206;3.206;
2009;10;03;10;3.55;3.494;
2009;10;03;11;3.729;3.729;
2009;10;03;12;3.807;3.807;
2009;10;03;13;3.838;3.81;
2009;10;03;14;3.98;3.98;
2009;10;03;15;3.838;3.586;
2009;10;03;16;3.99;3.522;
2009;10;03;17;3.992;3.5;
2009;10;03;18;3.71;3.593;
2009;10;03;19;3.586;3.586;
2009;10;03;20;3.756;3.756;
2009;10;03;21;4.169;4.169;
2009;10;03;22;4.565;4.565;
2009;10;03;23;4.129;4.129;
2009;10;03;24;4.093;4.093;
2009;10;04;1;4.401;4.401;
2009;10;04;2;4;4;
2009;10;04;3;3.801;3.801;
2009;10;04;4;3.537;3.537;
2009;10;04;5;3.498;3.498;
2009;10;04;6;3.426;3.426;
2009;10;04;7;3.201;3.201;
2009;10;04;8;3.445;3.28;
2009;10;04;9;3.106;3.106;
2009;10;04;10;3.718;3.131;
2009;10;04;11;3.8;3.614;
2009;10;04;12;3.8;3.756;
2009;10;04;13;3.838;3.702;
2009;10;04;14;3.8;3.7;
2009;10;04;15;3.565;3.432;
2009;10;04;16;3.257;3.257;
2009;10;04;17;3.051;3.051;
2009;10;04;18;3;3;
2009;10;04;19;3.8;2.955;
2009;10;04;20;3.55;3.381;
2009;10;04;21;4.058;4.058;
2009;10;04;22;4.794;4.794;
2009;10;04;23;4.529;4.529;
2009;10;04;24;3.977;3.977;
2009;10;05;1;3.838;3.607;
2009;10;05;2;3.081;3.081;
2009;10;05;3;2.891;2.891;
2009;10;05;4;2.606;2.606;
2009;10;05;5;2.505;2.505;
2009;10;05;6;2.658;2.658;
2009;10;05;7;3.457;3.457;
2009;10;05;8;4;4;
2009;10;05;9;3.995;3.995;
2009;10;05;10;3.801;3.801;
2009;10;05;11;3.982;3.982;
2009;10;05;12;4.108;4.108;
2009;10;05;13;4.125;4.125;
2009;10;05;14;3.982;3.982;
2009;10;05;15;3.72;3.72;
2009;10;05;16;3.71;3.71;
2009;10;05;17;3.75;3.75;
2009;10;05;18;3.925;3.925;
2009;10;05;19;3.8;3.8;
2009;10;05;20;3.756;3.756;
2009;10;05;21;3.995;3.995;
2009;10;05;22;3.982;3.982;
2009;10;05;23;3.756;3.756;
2009;10;05;24;3.63;3.63;
2009;10;06;1;2.801;2.801;
2009;10;06;2;2.759;2.759;
2009;10;06;3;2.665;2.665;
2009;10;06;4;2.398;2.398;
2009;10;06;5;2.107;2.107;
2009;10;06;6;2.398;2.398;
2009;10;06;7;3.022;3.022;
2009;10;06;8;3.695;3.695;
2009;10;06;9;3.8;3.8;
2009;10;06;10;3.838;3.838;
2009;10;06;11;3.983;3.983;
2009;10;06;12;4.108;4.108;
2009;10;06;13;4.001;4.001;
2009;10;06;14;3.838;3.838;
2009;10;06;15;3.6;3.6;
2009;10;06;16;3.75;3.75;
2009;10;06;17;3.896;3.896;
2009;10;06;18;3.983;3.983;
2009;10;06;19;3.965;3.965;
2009;10;06;20;3.968;3.968;
2009;10;06;21;4.125;4.125;
2009;10;06;22;3.983;3.983;
2009;10;06;23;3.65;3.65;
2009;10;06;24;3.519;3.519;
2009;10;07;1;3.022;3.022;
2009;10;07;2;2.65;2.65;
2009;10;07;3;2.45;2.45;
2009;10;07;4;1.89;1.89;
2009;10;07;5;1.707;1.707;
2009;10;07;6;1.99;1.99;
2009;10;07;7;3.21;3.21;
2009;10;07;8;3.896;3.896;
2009;10;07;9;4.008;4.008;
2009;10;07;10;3.981;3.981;
2009;10;07;11;4;4;
2009;10;07;12;4.017;4.017;
2009;10;07;13;3.984;3.984;
2009;10;07;14;3.885;3.885;
2009;10;07;15;3.58;3.58;
2009;10;07;16;3.7;3.7;
2009;10;07;17;3.75;3.75;
2009;10;07;18;3.917;3.917;
2009;10;07;19;3.896;3.896;
2009;10;07;20;3.95;3.95;
2009;10;07;21;4.202;4.202;
2009;10;07;22;4.025;4.025;
2009;10;07;23;3.932;3.932;
2009;10;07;24;3.932;3.932;
2009;10;08;1;3.31;3.31;
2009;10;08;2;2.851;2.851;
2009;10;08;3;2.891;2.891;
2009;10;08;4;2.719;2.719;
2009;10;08;5;2.551;2.551;
2009;10;08;6;2.881;2.881;
2009;10;08;7;3.457;3.457;
2009;10;08;8;3.989;3.989;
2009;10;08;9;4.129;4.129;
2009;10;08;10;3.989;3.989;
2009;10;08;11;4.201;4.201;
2009;10;08;12;4.519;4.519;
2009;10;08;13;4.519;4.519;
2009;10;08;14;4.232;4.232;
2009;10;08;15;4.35;3.82;
2009;10;08;16;4.35;3.847;
2009;10;08;17;4.329;3.841;
2009;10;08;18;4.001;4.001;
2009;10;08;19;3.95;3.95;
2009;10;08;20;3.95;3.95;
2009;10;08;21;4.433;4.433;
2009;10;08;22;4.012;4.012;
2009;10;08;23;3.895;3.841;
2009;10;08;24;3.989;3.8;
2009;10;09;1;3.823;3.216;
2009;10;09;2;2.949;2.949;
2009;10;09;3;3.03;3.03;
2009;10;09;4;2.717;2.717;
2009;10;09;5;2.564;2.564;
2009;10;09;6;2.601;2.601;
2009;10;09;7;3.406;3.406;
2009;10;09;8;3.823;3.823;
2009;10;09;9;3.916;3.916;
2009;10;09;10;3.913;3.913;
2009;10;09;11;4.012;4.012;
2009;10;09;12;4.315;4.315;
2009;10;09;13;4.22;4.22;
2009;10;09;14;4.093;4.093;
2009;10;09;15;3.885;3.885;
2009;10;09;16;3.814;3.814;
2009;10;09;17;3.819;3.756;
2009;10;09;18;3.825;3.825;
2009;10;09;19;3.818;3.75;
2009;10;09;20;3.801;3.801;
2009;10;09;21;3.95;3.95;
2009;10;09;22;3.813;3.813;
2009;10;09;23;3.8;3.8;
2009;10;09;24;3.801;3.801;
2009;10;10;1;3.921;3.921;
2009;10;10;2;3.656;3.656;
2009;10;10;3;3.516;3.516;
2009;10;10;4;3.156;3.156;
2009;10;10;5;2.931;2.931;
2009;10;10;6;2.891;2.891;
2009;10;10;7;2.969;2.969;
2009;10;10;8;3.457;3.457;
2009;10;10;9;3.382;3.382;
2009;10;10;10;3.5;3.5;
2009;10;10;11;3.6;3.6;
2009;10;10;12;3.595;3.595;
2009;10;10;13;3.6;3.6;
2009;10;10;14;3.68;3.68;
2009;10;10;15;3.62;3.606;
